time (Julian Date),adjusted_flux (solar flux unit (SFU))
2452778.333,111.5
2452778.458,110.9
2452779.208,117.5
2452779.333,117.4
2452779.458,118.9
2452780.208,118.5
2452780.333,120.0
2452780.458,119.8
2452781.208,121.0
2452781.333,122.2
2452781.458,122.7
2452782.208,122.7
2452782.333,121.3
2452782.458,127.8
2452783.208,121.1
2452783.333,120.9
2452783.458,120.8
2452784.208,118.6
2452784.333,119.8
2452784.458,123.9
2452785.208,123.9
2452785.333,124.3
2452785.458,123.4
2452786.208,153.5
2452786.333,128.4
2452786.458,131.9
2452787.208,133.8
2452787.333,132.3
2452787.458,224.0
2452788.208,129.3
2452788.333,133.7
2452788.458,132.2
2452789.208,127.8
2452789.333,141.6
2452789.458,125.9
2452790.208,123.3
2452790.333,120.4
2452790.458,121.2
2452791.208,113.3
2452791.333,116.3
2452791.458,117.0
2452792.208,114.4
2452792.333,115.5
2452792.458,121.0
2452793.208,119.4
2452793.333,124.8
2452793.458,121.1
2452794.208,109.9
2452794.333,117.8
2452794.458,112.7
2452795.208,109.2
2452795.333,108.7
2452795.458,108.8
2452796.208,115.3
2452796.333,117.0
2452796.458,118.3
2452797.208,128.0
2452797.333,129.4
2452797.458,133.1
2452798.208,136.2
2452798.333,137.2
2452798.458,140.2
2452799.208,156.0
2452799.333,158.0
2452799.458,153.5
2452800.208,172.5
2452800.333,163.1
2452800.458,192.2
2452801.208,177.6
2452801.333,182.0
2452801.458,179.5
2452802.208,206.2
2452802.333,198.9
2452802.458,193.8
2452803.208,168.1
2452803.333,168.6
2452803.458,174.5
2452804.208,161.3
2452804.333,155.8
2452804.458,155.8
2452805.208,139.2
2452805.333,137.7
2452805.458,136.8
2452806.208,137.7
2452806.333,132.8
2452806.458,134.0
2452807.208,127.7
2452807.333,126.5
2452807.458,126.1
2452808.208,123.6
2452808.333,125.8
2452808.458,399.6
2452809.208,124.9
2452809.333,124.3
2452809.458,126.1
2452809.208,126.0
2452809.333,126.8
2452809.458,126.5
2452811.208,119.7
2452811.333,120.8
2452811.458,125.6
2452812.208,119.1
2452812.333,118.8
2452812.458,119.8
2452813.208,115.0
2452813.333,113.9
2452813.458,115.0
2452814.208,117.4
2452814.333,117.2
2452814.458,123.8
2452815.208,118.0
2452815.333,118.3
2452815.458,118.3
2452816.208,119.3
2452816.333,120.2
2452816.458,123.4
2452817.208,121.5
2452817.333,122.9
2452817.458,123.3
2452818.208,127.1
2452818.333,128.1
2452818.458,129.3
2452819.208,131.3
2452819.333,128.1
2452819.458,130.9
2452820.208,130.8
2452820.333,131.6
2452820.458,133.0
2452821.208,134.7
2452821.333,132.5
2452821.458,132.3
2452822.208,134.3
2452822.333,135.6
2452822.458,134.9
2452823.208,140.1
2452823.333,139.3
2452823.458,143.7
2452824.208,135.5
2452824.333,136.7
2452824.458,141.4
2452825.208,139.4
2452825.333,144.8
2452825.458,139.7
2452826.208,143.6
2452826.333,146.7
2452826.458,139.6
2452827.208,135.3
2452826.333,134.0
2452826.458,135.1
2452828.208,130.8
2452828.333,137.8
2452828.458,132.5
2452829.208,135.7
2452829.333,135.7
2452829.458,137.2
2452830.208,134.0
2452830.333,130.2
2452830.458,137.9
2452831.208,128.0
2452831.333,126.9
2452831.458,128.2
2452832.208,126.6
2452832.333,126.1
2452832.458,125.4
2452833.208,126.5
2452833.333,125.5
2452833.458,127.9
2452834.208,131.2
2452834.333,130.7
2452834.458,132.3
2452835.208,130.5
2452835.333,131.4
2452835.458,131.0
2452836.208,130.5
2452836.333,129.9
2452836.458,131.3
2452837.208,138.2
2452837.333,137.5
2452837.458,138.5
2452838.208,142.0
2452838.333,143.2
2452838.458,141.9
2452839.208,144.3
2452839.333,144.3
2452839.458,147.7
2452840.208,154.7
2452840.333,150.8
2452840.458,157.4
2452841.208,162.7
2452841.333,162.4
2452841.458,165.5
2452842.208,162.2
2452842.333,160.7
2452842.458,167.0
2452843.208,161.1
2452843.333,157.4
2452843.458,158.8
2452844.208,150.5
2452844.333,148.7
2452844.458,146.2
2452845.208,131.0
2452845.333,129.2
2452845.458,129.2
2452846.208,115.7
2452846.333,115.1
2452846.458,114.2
2452847.208,106.7
2452847.333,105.9
2452847.458,105.5
2452848.208,102.7
2452848.333,104.9
2452848.458,106.2
2452849.208,108.5
2452849.333,106.6
2452849.458,106.3
2452850.208,103.7
2452850.333,103.0
2452850.458,103.3
2452851.208,102.6
2452851.333,101.7
2452851.458,102.7
2452852.208,105.0
2452852.333,105.2
2452852.458,106.6
2452853.208,109.9
2452853.333,110.6
2452853.458,113.8
2452854.208,114.9
2452854.333,114.7
2452854.458,115.7
2452855.208,121.5
2452855.333,123.6
2452855.458,126.1
2452856.208,127.8
2452856.333,126.0
2452856.458,126.3
2452857.208,133.8
2452857.333,134.4
2452857.458,134.8
2452858.208,130.8
2452858.333,132.4
2452858.458,134.8
2452859.208,137.2
2452859.333,140.9
2452859.458,139.5
2452860.208,140.0
2452860.333,136.6
2452860.458,138.2
2452861.208,133.9
2452861.333,133.6
2452861.458,135.7
2452862.208,134.5
2452862.333,134.7
2452862.458,132.2
2452863.208,134.5
2452863.333,132.7
2452863.458,132.6
2452864.208,126.9
2452864.333,126.6
2452864.458,126.1
2452865.208,131.6
2452865.333,134.3
2452865.458,134.5
2452866.208,134.3
2452866.333,133.1
2452866.458,128.5
2452867.208,132.3
2452867.333,134.7
2452867.458,138.5
2452868.208,128.0
2452868.333,130.1
2452868.458,130.8
2452869.208,123.1
2452869.333,122.3
2452869.458,123.7
2452870.208,120.5
2452870.333,118.7
2452870.458,120.2
2452871.208,119.0
2452871.333,119.5
2452871.458,116.4
2452872.208,114.1
2452872.333,114.5
2452872.458,113.9
2452873.208,119.5
2452873.333,122.0
2452873.458,121.5
2452874.208,129.3
2452874.333,123.7
2452875.333,122.9
2452875.458,123.2
2452875.208,119.6
2452875.333,119.0
2452875.458,118.1
2452877.208,118.5
2452877.333,119.0
2452877.458,119.6
2452878.208,122.2
2452878.333,123.4
2452878.458,125.7
2452879.208,126.4
2452879.333,128.3
2452879.458,126.4
2452880.208,120.8
2452880.333,121.1
2452880.458,120.2
2452881.208,116.5
2452881.333,118.7
2452881.458,118.9
2452882.208,118.2
2452882.333,116.2
2452882.458,116.1
2452883.208,112.7
2452883.333,111.8
2452883.458,110.5
2452884.208,109.8
2452884.333,110.1
2452884.458,110.5
2452885.208,108.4
2452885.333,107.6
2452885.458,109.2
2452886.208,111.8
2452886.333,112.4
2452886.458,113.8
2452887.208,114.2
2452887.333,114.1
2452887.458,113.7
2452888.208,110.4
2452888.333,109.8
2452888.458,109.5
2452889.208,105.5
2452889.333,106.6
2452889.458,106.7
2452890.208,111.4
2452890.333,109.4
2452890.458,106.1
2452891.208,98.4
2452891.333,100.3
2452891.458,100.3
2452892.208,97.7
2452892.333,97.3
2452892.458,98.7
2452893.208,100.8
2452893.333,100.6
2452893.458,101.5
2452894.208,96.9
2452894.333,98.0
2452895.208,95.9
2452895.333,95.6
2452895.458,96.5
2452896.208,98.2
2452896.333,97.3
2452896.458,97.3
2452897.208,95.3
2452897.333,95.8
2452897.458,96.8
2452898.208,97.9
2452898.333,98.4
2452898.458,99.1
2452899.208,100.4
2452899.333,100.4
2452899.458,110.8
2452900.208,106.9
2452900.333,107.0
2452900.458,106.7
2452901.208,110.2
2452901.333,110.2
2452901.458,114.9
2452902.208,111.0
2452902.333,112.1
2452902.458,113.0
2452902.208,115.8
2452902.333,112.9
2452902.458,114.7
2452904.208,118.7
2452904.333,120.9
2452904.458,121.3
2452905.208,119.2
2452905.333,123.5
2452905.458,122.4
2452906.208,127.3
2452906.333,125.7
2452906.458,126.6
2452907.208,133.8
2452907.333,134.3
2452907.458,135.9
2452908.208,132.5
2452908.333,133.4
2452908.458,137.2
2452909.208,132.1
2452909.333,131.8
2452909.458,131.5
2452910.208,129.1
2452910.333,130.3
2452910.458,129.4
2452911.208,141.8
2452911.333,137.6
2452911.458,134.0
2452912.208,132.4
2452912.333,135.6
2452912.458,137.8
2452913.208,133.1
2452913.333,133.3
2452913.458,134.5
2452914.208,130.0
2452914.333,137.1
2452914.458,131.5
2452915.208,132.1
2452915.333,125.0
2452915.458,127.6
2452916.208,120.1
2452916.333,120.3
2452916.458,123.1
2452917.208,118.2
2452917.333,119.0
2452917.458,119.2
2452918.208,111.3
2452918.333,109.6
2452918.458,110.6
2452919.208,111.0
2452919.333,112.0
2452919.458,113.7
2452920.208,112.8
2452920.333,111.8
2452920.458,116.0
2452921.208,111.5
2452921.333,113.1
2452921.458,114.5
2452922.208,110.9
2452922.333,110.5
2452922.458,112.4
2452923.208,109.9
2452923.333,111.4
2452923.458,112.7
2452924.208,104.1
2452924.333,105.4
2452924.458,106.0
2452925.208,98.1
2452925.333,97.4
2452925.458,98.2
2452926.208,94.7
2452926.333,94.0
2452926.458,95.2
2452927.208,89.8
2452927.333,91.9
2452927.458,93.1
2452928.208,93.9
2452928.333,95.3
2452928.458,94.1
2452929.208,96.4
2452929.333,94.6
2452929.458,97.3
2452930.208,94.7
2452930.333,98.1
2452930.458,100.1
2452931.208,106.1
2452931.333,107.8
2452931.458,110.9
2452932.208,192.8
2452932.333,119.4
2452932.458,121.7
2452933.208,124.1
2452933.333,133.9
2452933.458,128.8
2452934.208,146.6
2452934.333,150.2
2452934.458,160.8
2452935.208,152.0
2452935.333,189.2
2452935.458,170.0
2452936.208,181.3
2452936.333,207.1
2452936.458,200.4
2452937.208,202.0
2452937.333,188.5
2452937.458,185.7
2452938.208,215.3
2452938.333,219.0
2452938.458,219.5
2452939.208,384.8
2452939.333,294.7
2452939.458,240.6
2452940.208,258.8
2452940.333,254.0
2452940.458,256.4
2452941.208,313.9
2452941.333,270.9
2452941.458,268.4
2452942.208,275.4
2452942.333,287.7
2452942.458,309.9
2452943.208,262.9
2452943.333,267.6
2452943.458,261.5
2452944.208,239.4
2452944.333,245.2
2452944.458,251.6
2452945.208,212.9
2452945.333,207.2
2452945.458,233.2
2452946.25,397.8
2452946.333,187.4
2452946.416,184.9
2452947.25,165.3
2452947.333,164.2
2452947.416,162.2
2452948.25,165.6
2452948.333,551.6
2452948.416,193.8
2452949.25,115.3
2452949.333,112.1
2452949.416,111.6
2452950.25,96.2
2452950.333,96.1
2452950.416,96.7
2452951.25,89.7
2452951.333,89.4
2452951.416,88.9
2452952.25,89.6
2452952.333,91.0
2452952.416,91.6
2452953.25,91.1
2452953.333,91.2
2452953.416,91.8
2452954.25,92.3
2452954.333,92.8
2452954.416,93.3
2452955.25,95.1
2452955.333,93.7
2452955.416,93.1
2452956.25,123.5
2452956.333,96.7
2452956.416,95.8
2452957.25,99.8
2452957.333,100.0
2452957.416,99.5
2452958.25,96.2
2452958.333,96.8
2452958.416,99.0
2452959.25,99.4
2452959.333,95.6
2452959.416,96.5
2452960.25,103.2
2452960.333,102.0
2452960.416,103.8
2452961.25,116.3
2452961.333,118.2
2452961.416,121.2
2452962.25,143.0
2452962.333,141.0
2452962.416,135.0
2452963.25,149.9
2452963.333,151.5
2452963.416,155.0
2452964.25,164.7
2452964.333,171.0
2452964.416,168.7
2452965.25,171.5
2452965.333,172.8
2452965.416,175.6
2452966.25,174.5
2452966.333,171.9
2452966.416,184.5
2452967.25,174.7
2452967.333,173.8
2452967.416,175.6
2452968.25,170.8
2452968.333,172.8
2452968.416,176.0
2452969.25,165.5
2452969.333,166.3
2452969.416,168.3
2452970.25,166.5
2452970.333,166.5
2452970.416,168.5
2452971.25,170.2
2452971.333,170.1
2452971.416,170.0
2452972.25,165.3
2452972.333,163.2
2452972.416,165.4
2452973.25,161.9
2452973.333,161.4
2452973.416,162.3
2452974.25,150.7
2452974.333,148.6
2452974.416,150.8
2452975.25,138.2
2452975.333,139.3
2452975.416,139.0
2452976.25,137.7
2452976.333,135.4
2452976.416,134.4
2452977.25,120.3
2452977.333,120.3
2452977.416,120.8
2452978.25,113.4
2452978.333,112.5
2452978.416,114.0
2452979.25,109.4
2452979.333,108.5
2452979.416,105.2
2452980.25,100.8
2452980.333,105.7
2452980.416,103.4
2452981.25,92.7
2452981.333,89.3
2452981.416,93.5
2452982.25,89.8
2452982.333,90.9
2452982.416,91.6
2452983.25,88.5
2452983.333,89.4
2452983.416,89.6
2452984.25,85.1
2452984.333,86.5
2452984.416,88.2
2452985.25,82.0
2452985.333,83.4
2452985.416,84.1
2452986.25,81.6
2452986.333,84.5
2452986.416,85.7
2452987.25,83.9
2452987.333,85.0
2452987.416,86.0
2452988.25,86.9
2452988.333,89.5
2452988.416,90.6
2452989.25,96.0
2452989.333,97.7
2452989.416,99.0
2452990.25,100.6
2452990.333,103.0
2452990.416,103.9
2452991.25,111.2
2452991.333,113.8
2452991.416,114.1
2452992.25,115.7
2452992.333,119.1
2452992.416,119.3
2452993.25,118.0
2452993.333,118.6
2452993.416,125.2
2452994.25,123.9
2452994.333,125.9
2452994.416,127.4
2452995.25,127.0
2452995.333,129.1
2452995.416,129.5
2452996.25,124.5
2452996.333,133.2
2452996.416,137.4
2452997.25,135.1
2452997.333,137.4
2452997.416,137.5
2452998.25,129.8
2452998.333,134.4
2452998.416,136.2
2452999.25,136.7
2452999.333,134.6
2452999.416,134.5
2453000.25,132.5
2453000.333,132.7
2453000.416,131.8
2453001.25,122.4
2453001.333,156.1
2453001.416,124.3
2453002.25,113.6
2453002.333,115.1
2453002.416,116.5
2453003.25,109.5
2453003.333,110.7
2453003.416,113.0
2453004.25,101.7
2453004.333,104.2
2453004.416,104.8
2453005.25,104.4
2453005.333,102.1
2453005.416,123.8
2453006.25,110.7
2453006.333,112.2
2453006.416,113.4
2453007.25,112.0
2453007.333,112.6
2453007.416,113.0
2453008.25,112.4
2453008.333,112.3
2453008.416,116.3
2453009.25,116.2
2453009.333,115.5
2453009.416,119.1
2453010.25,113.8
2453010.333,119.0
2453010.416,121.1
2453011.25,111.6
2453011.333,113.4
2453011.416,116.2
2453012.25,111.6
2453012.333,114.9
2453012.416,116.1
2453013.25,116.8
2453013.333,116.1
2453013.416,117.1
2453014.25,113.6
2453014.333,114.4
2453014.416,116.6
2453015.25,115.0
2453015.333,115.3
2453015.416,117.3
2453016.25,112.9
2453016.333,114.6
2453016.416,117.3
2453017.25,111.1
2453017.333,114.4
2453017.416,114.3
2453018.25,113.4
2453018.333,114.1
2453018.416,115.0
2453019.25,115.9
2453019.333,117.1
2453019.416,116.9
2453020.25,115.0
2453020.333,115.2
2453020.416,112.7
2453021.25,115.7
2453021.333,116.4
2453021.416,116.9
2453022.25,119.2
2453022.333,118.6
2453022.416,118.2
2453023.25,111.6
2453023.333,115.6
2453023.416,112.3
2453024.25,127.7
2453024.333,130.3
2453024.416,124.9
2453025.25,122.1
2453025.333,124.8
2453025.416,126.1
2453026.25,126.1
2453026.333,126.0
2453026.416,126.5
2453027.25,121.0
2453027.333,117.9
2453027.416,118.3
2453028.25,112.0
2453028.333,111.6
2453028.416,111.1
2453029.25,103.7
2453029.333,104.1
2453029.416,98.6
2453030.25,99.4
2453030.333,99.1
2453030.416,100.0
2453031.25,95.3
2453031.333,95.0
2453031.416,94.7
2453032.25,91.0
2453032.333,90.8
2453032.416,91.4
2453033.25,86.2
2453033.333,85.9
2453033.416,85.8
2453034.25,84.9
2453034.333,84.8
2453034.416,84.9
2453035.25,91.1
2453035.333,89.9
2453035.416,89.7
2453036.25,91.5
2453036.333,91.6
2453036.416,92.1
2453037.25,94.4
2453037.333,94.5
2453037.416,95.3
2453038.25,97.9
2453038.333,98.5
2453038.416,101.0
2453039.25,97.0
2453039.333,96.6
2453039.416,97.8
2453040.25,98.2
2453040.333,98.6
2453040.416,98.9
2453041.25,101.4
2453041.333,102.5
2453041.416,102.7
2453042.25,102.9
2453042.333,103.7
2453042.416,105.1
2453043.25,107.4
2453043.333,108.1
2453043.416,108.0
2453044.25,113.4
2453044.333,113.1
2453044.416,117.2
2453045.25,114.9
2453045.333,114.7
2453045.416,114.0
2453046.25,114.2
2453046.333,113.5
2453046.416,115.0
2453047.25,111.7
2453047.333,111.2
2453047.416,112.0
2453048.25,108.8
2453048.333,109.3
2453048.416,109.9
2453049.25,106.9
2453049.333,105.1
2453049.416,105.1
2453050.25,101.7
2453050.333,101.1
2453050.416,103.6
2453051.25,100.3
2453051.333,99.6
2453051.416,99.7
2453052.25,97.1
2453052.333,96.3
2453052.416,96.3
2453053.25,96.4
2453053.333,99.5
2453053.416,98.2
2453054.25,94.7
2453054.333,95.4
2453054.416,95.8
2453055.25,93.8
2453055.333,94.2
2453055.416,94.7
2453056.25,92.7
2453056.333,93.2
2453056.416,92.7
2453057.25,93.3
2453057.333,96.0
2453057.416,97.0
2453058.25,101.0
2453058.333,101.7
2453058.416,101.6
2453059.25,102.6
2453059.333,102.1
2453059.416,102.5
2453060.25,107.8
2453060.333,103.4
2453060.416,105.7
2453061.25,111.5
2453061.333,116.1
2453061.416,114.1
2453062.25,116.2
2453062.333,118.4
2453062.416,121.6
2453063.25,119.3
2453063.333,119.8
2453063.416,121.4
2453064.25,113.4
2453064.333,113.6
2453064.416,113.2
2453065.25,108.1
2453065.333,108.0
2453065.416,106.2
2453066.208,99.5
2453066.333,100.0
2453066.458,99.3
2453067.208,98.0
2453067.333,97.1
2453067.458,96.8
2453068.208,91.4
2453068.333,88.9
2453068.458,94.0
2453069.208,94.2
2453069.333,95.9
2453069.458,100.3
2453070.208,101.2
2453070.333,105.0
2453070.458,103.2
2453071.208,102.1
2453071.333,102.9
2453071.458,103.3
2453072.208,102.3
2453072.333,104.6
2453072.458,106.3
2453073.208,105.2
2453073.333,106.3
2453073.458,108.0
2453074.208,106.8
2453074.333,107.2
2453074.458,108.2
2453075.208,112.1
2453075.333,111.1
2453075.458,113.7
2453076.208,111.4
2453076.333,111.7
2453076.458,111.6
2453077.208,106.7
2453077.333,106.2
2453077.458,106.3
2453078.208,104.6
2453078.333,102.6
2453078.458,103.6
2453079.208,100.8
2453079.333,101.3
2453079.458,101.5
2453080.208,99.7
2453080.333,100.3
2453080.458,100.2
2453081.208,104.6
2453081.333,108.5
2453081.458,107.2
2453082.208,107.5
2453082.333,108.8
2453082.458,109.2
2453083.208,113.3
2453083.333,114.4
2453083.458,118.0
2453084.208,112.0
2453084.333,111.3
2453084.458,111.5
2453085.208,111.5
2453085.333,112.7
2453085.458,112.4
2453086.208,111.8
2453086.333,110.4
2453086.458,110.4
2453087.208,115.6
2453087.333,115.6
2453087.458,116.7
2453088.208,115.8
2453088.333,117.6
2453088.458,117.8
2453089.208,120.9
2453089.333,119.0
2453089.458,121.7
2453090.208,123.7
2453090.333,126.4
2453090.458,125.1
2453091.208,121.1
2453091.333,123.2
2453091.458,125.7
2453092.208,127.4
2453092.333,127.2
2453092.458,127.9
2453093.208,130.2
2453093.333,128.6
2453093.458,130.1
2453094.208,127.0
2453094.333,128.3
2453094.458,134.0
2453095.208,128.1
2453095.333,126.4
2453095.458,126.5
2453096.208,125.6
2453096.333,121.0
2453096.458,119.3
2453097.208,115.4
2453097.333,112.6
2453097.458,114.0
2453098.208,110.0
2453098.333,108.1
2453098.458,107.6
2453099.208,107.4
2453099.333,107.4
2453099.458,109.9
2453100.208,108.8
2453100.333,109.0
2453100.458,109.7
2453101.208,108.5
2453101.333,108.9
2453101.458,108.2
2453102.208,101.6
2453102.333,101.6
2453102.458,102.4
2453103.208,98.6
2453103.333,98.4
2453103.458,98.5
2453104.208,94.2
2453104.333,93.8
2453104.458,93.7
2453105.208,88.7
2453105.333,90.3
2453105.458,89.5
2453106.208,87.7
2453106.333,88.1
2453106.458,88.5
2453107.208,89.6
2453107.333,90.0
2453107.458,91.9
2453108.208,91.2
2453108.333,91.8
2453108.458,92.8
2453109.208,93.4
2453109.333,93.6
2453109.458,95.1
2453110.208,95.1
2453110.333,95.8
2453110.458,97.6
2453111.208,97.2
2453111.333,97.4
2453111.458,97.8
2453112.208,96.8
2453112.333,97.6
2453112.458,97.9
2453113.208,98.5
2453113.333,99.0
2453113.458,99.5
2453114.208,106.6
2453114.333,110.0
2453114.458,107.7
2453115.208,112.2
2453115.333,114.5
2453115.458,111.6
2453116.208,108.9
2453116.333,111.8
2453116.458,110.7
2453117.208,113.2
2453117.333,113.9
2453117.458,110.3
2453118.208,115.3
2453118.333,118.4
2453118.458,117.5
2453119.208,115.0
2453119.333,116.6
2453119.458,114.9
2453120.208,113.4
2453120.333,112.9
2453120.458,112.6
2453121.208,110.9
2453121.333,108.4
2453121.458,107.5
2453122.208,102.1
2453122.333,100.9
2453122.458,101.0
2453123.208,96.5
2453123.333,96.4
2453123.458,94.9
2453124.208,91.7
2453124.333,90.7
2453124.458,91.3
2453125.208,89.2
2453125.333,89.8
2453125.458,89.7
2453126.208,90.4
2453126.333,90.8
2453126.458,92.2
2453127.208,98.9
2453127.333,95.7
2453127.458,97.5
2453128.208,101.6
2453128.333,99.1
2453128.458,96.4
2453129.208,93.5
2453129.333,92.8
2453129.458,92.9
2453130.208,90.6
2453130.333,88.9
2453130.458,90.6
2453131.208,89.2
2453131.333,90.1
2453131.458,89.2
2453132.208,88.3
2453132.333,88.0
2453132.458,88.8
2453133.208,86.9
2453133.333,86.8
2453133.458,87.6
2453134.208,88.8
2453134.333,88.9
2453134.458,89.6
2453135.208,96.0
2453135.333,95.0
2453135.458,96.7
2453136.208,95.3
2453136.333,94.8
2453136.458,94.4
2453137.208,93.5
2453137.333,92.0
2453137.458,95.5
2453138.208,99.3
2453138.333,100.9
2453138.458,99.8
2453139.208,103.9
2453139.333,103.0
2453139.458,105.3
2453140.208,111.7
2453140.333,112.1
2453140.458,113.3
2453141.208,119.4
2453141.333,117.9
2453141.458,118.3
2453142.208,121.1
2453142.333,121.0
2453142.458,119.2
2453143.208,114.9
2453143.333,113.7
2453143.458,115.1
2453144.208,112.2
2453144.333,110.4
2453144.458,109.4
2453145.208,107.2
2453145.333,111.4
2453145.458,110.5
2453146.208,107.4
2453146.333,107.2
2453146.458,107.5
2453147.208,109.0
2453147.333,109.6
2453147.458,111.1
2453148.208,104.1
2453148.333,105.0
2453148.458,105.6
2453149.208,106.7
2453149.333,106.6
2453149.458,107.6
2453150.208,107.3
2453150.333,107.9
2453150.458,111.8
2453151.208,107.5
2453151.333,105.1
2453151.458,103.2
2453152.208,106.5
2453152.333,106.1
2453152.458,105.7
2453153.208,105.4
2453153.333,104.6
2453153.458,103.0
2453154.208,108.1
2453154.333,105.2
2453154.458,106.7
2453155.208,102.8
2453155.333,104.0
2453155.458,104.4
2453156.208,101.2
2453156.333,102.4
2453156.458,98.6
